serveralias,country,year,survey,relpath,ext,ndir,code,surv,surveyid,folder1,folder2,filename,pos,ntoken,type
GMD,NOR,2008,EU-SILC,NOR\NOR_2008_EU-SILC\NOR_2008_EU-SILC_V01_M_V06_A_GMD\NOR_2008_EU-SILC_V01_M_V06_A_GMD_GPWG.dta,dta,3,NOR,NOR_2008_EU-SILC,NOR_2008_EU-SILC_V01_M_V06_A_GMD,Data,Harmonized,NOR_2008_EU-SILC_V01_M_V06_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2008,EU-SILC,NOR\NOR_2008_EU-SILC\NOR_2008_EU-SILC_V01_M_V09_A_GMD\NOR_2008_EU-SILC_V01_M_V09_A_GMD_GPWG.dta,dta,3,NOR,NOR_2008_EU-SILC,NOR_2008_EU-SILC_V01_M_V09_A_GMD,Data,Harmonized,NOR_2008_EU-SILC_V01_M_V09_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2009,EU-SILC,NOR\NOR_2009_EU-SILC\NOR_2009_EU-SILC_V01_M_V09_A_GMD\NOR_2009_EU-SILC_V01_M_V09_A_GMD_GPWG.dta,dta,3,NOR,NOR_2009_EU-SILC,NOR_2009_EU-SILC_V01_M_V09_A_GMD,Data,Harmonized,NOR_2009_EU-SILC_V01_M_V09_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2009,EU-SILC,NOR\NOR_2009_EU-SILC\NOR_2009_EU-SILC_V01_M_V08_A_GMD\NOR_2009_EU-SILC_V01_M_V08_A_GMD_BIN.dta,dta,3,NOR,NOR_2009_EU-SILC,NOR_2009_EU-SILC_V01_M_V08_A_GMD,Data,Harmonized,NOR_2009_EU-SILC_V01_M_V08_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2009,EU-SILC,NOR\NOR_2009_EU-SILC\NOR_2009_EU-SILC_V01_M_V07_A_GMD\NOR_2009_EU-SILC_V01_M_V07_A_GMD_GPWG.dta,dta,3,NOR,NOR_2009_EU-SILC,NOR_2009_EU-SILC_V01_M_V07_A_GMD,Data,Harmonized,NOR_2009_EU-SILC_V01_M_V07_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2009,EU-SILC,NOR\NOR_2009_EU-SILC\NOR_2009_EU-SILC_V01_M_V06_A_GMD\NOR_2009_EU-SILC_V01_M_V06_A_GMD_GPWG.dta,dta,3,NOR,NOR_2009_EU-SILC,NOR_2009_EU-SILC_V01_M_V06_A_GMD,Data,Harmonized,NOR_2009_EU-SILC_V01_M_V06_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2005,EU-SILC,NOR\NOR_2005_EU-SILC\NOR_2005_EU-SILC_V01_M_V05_A_GMD\NOR_2005_EU-SILC_V01_M_V05_A_GMD_ALL.dta,dta,3,NOR,NOR_2005_EU-SILC,NOR_2005_EU-SILC_V01_M_V05_A_GMD,Data,Harmonized,NOR_2005_EU-SILC_V01_M_V05_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2014,EU-SILC,NOR\NOR_2014_EU-SILC\NOR_2014_EU-SILC_V01_M_V04_A_GMD\NOR_2014_EU-SILC_V01_M_V04_A_GMD_BIN.dta,dta,3,NOR,NOR_2014_EU-SILC,NOR_2014_EU-SILC_V01_M_V04_A_GMD,Data,Harmonized,NOR_2014_EU-SILC_V01_M_V04_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2014,EU-SILC,NOR\NOR_2014_EU-SILC\NOR_2014_EU-SILC_V01_M_V05_A_GMD\NOR_2014_EU-SILC_V01_M_V05_A_GMD_ALL.dta,dta,3,NOR,NOR_2014_EU-SILC,NOR_2014_EU-SILC_V01_M_V05_A_GMD,Data,Harmonized,NOR_2014_EU-SILC_V01_M_V05_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,1986,IDS-LIS,NOR\NOR_1986_IDS-LIS\NOR_1986_IDS-LIS_V01_M_V01_A_GMD\NOR_1986_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,dta,3,NOR,NOR_1986_IDS-LIS,NOR_1986_IDS-LIS_V01_M_V01_A_GMD,Data,Harmonized,NOR_1986_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,1995,IDS-LIS,NOR\NOR_1995_IDS-LIS\NOR_1995_IDS-LIS_V01_M_V01_A_GMD\NOR_1995_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,dta,3,NOR,NOR_1995_IDS-LIS,NOR_1995_IDS-LIS_V01_M_V01_A_GMD,Data,Harmonized,NOR_1995_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2016,EU-SILC,NOR\NOR_2016_EU-SILC\NOR_2016_EU-SILC_V01_M_V03_A_GMD\NOR_2016_EU-SILC_V01_M_V03_A_GMD_ALL.dta,dta,3,NOR,NOR_2016_EU-SILC,NOR_2016_EU-SILC_V01_M_V03_A_GMD,Data,Harmonized,NOR_2016_EU-SILC_V01_M_V03_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2016,EU-SILC,NOR\NOR_2016_EU-SILC\NOR_2016_EU-SILC_V01_M_V01_A_GMD\NOR_2016_EU-SILC_V01_M_V01_A_GMD_BIN.dta,dta,3,NOR,NOR_2016_EU-SILC,NOR_2016_EU-SILC_V01_M_V01_A_GMD,Data,Harmonized,NOR_2016_EU-SILC_V01_M_V01_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2012,EU-SILC,NOR\NOR_2012_EU-SILC\NOR_2012_EU-SILC_V01_M_V03_A_GMD\NOR_2012_EU-SILC_V01_M_V03_A_GMD_ALL.dta,dta,3,NOR,NOR_2012_EU-SILC,NOR_2012_EU-SILC_V01_M_V03_A_GMD,Data,Harmonized,NOR_2012_EU-SILC_V01_M_V03_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2012,EU-SILC,NOR\NOR_2012_EU-SILC\NOR_2012_EU-SILC_V01_M_V05_A_GMD\NOR_2012_EU-SILC_V01_M_V05_A_GMD_BIN.dta,dta,3,NOR,NOR_2012_EU-SILC,NOR_2012_EU-SILC_V01_M_V05_A_GMD,Data,Harmonized,NOR_2012_EU-SILC_V01_M_V05_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2012,EU-SILC,NOR\NOR_2012_EU-SILC\NOR_2012_EU-SILC_V01_M_V06_A_GMD\NOR_2012_EU-SILC_V01_M_V06_A_GMD_ALL.dta,dta,3,NOR,NOR_2012_EU-SILC,NOR_2012_EU-SILC_V01_M_V06_A_GMD,Data,Harmonized,NOR_2012_EU-SILC_V01_M_V06_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2012,EU-SILC,NOR\NOR_2012_EU-SILC\NOR_2012_EU-SILC_V01_M_V02_A_GMD\NOR_2012_EU-SILC_V01_M_V02_A_GMD_GPWG.dta,dta,3,NOR,NOR_2012_EU-SILC,NOR_2012_EU-SILC_V01_M_V02_A_GMD,Data,Harmonized,NOR_2012_EU-SILC_V01_M_V02_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2007,EU-SILC,NOR\NOR_2007_EU-SILC\NOR_2007_EU-SILC_V01_M_V06_A_GMD\NOR_2007_EU-SILC_V01_M_V06_A_GMD_ALL.dta,dta,3,NOR,NOR_2007_EU-SILC,NOR_2007_EU-SILC_V01_M_V06_A_GMD,Data,Harmonized,NOR_2007_EU-SILC_V01_M_V06_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2007,EU-SILC,NOR\NOR_2007_EU-SILC\NOR_2007_EU-SILC_V01_M_V08_A_GMD\NOR_2007_EU-SILC_V01_M_V08_A_GMD_ALL.dta,dta,3,NOR,NOR_2007_EU-SILC,NOR_2007_EU-SILC_V01_M_V08_A_GMD,Data,Harmonized,NOR_2007_EU-SILC_V01_M_V08_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,1991,IDS-LIS,NOR\NOR_1991_IDS-LIS\NOR_1991_IDS-LIS_V01_M_V01_A_GMD\NOR_1991_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,dta,3,NOR,NOR_1991_IDS-LIS,NOR_1991_IDS-LIS_V01_M_V01_A_GMD,Data,Harmonized,NOR_1991_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,1979,IDS-LIS,NOR\NOR_1979_IDS-LIS\NOR_1979_IDS-LIS_V01_M_V01_A_GMD\NOR_1979_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,dta,3,NOR,NOR_1979_IDS-LIS,NOR_1979_IDS-LIS_V01_M_V01_A_GMD,Data,Harmonized,NOR_1979_IDS-LIS_V01_M_V01_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2013,EU-SILC,NOR\NOR_2013_EU-SILC\NOR_2013_EU-SILC_V01_M_V01_A_GMD\NOR_2013_EU-SILC_V01_M_V01_A_GMD_GPWG.dta,dta,3,NOR,NOR_2013_EU-SILC,NOR_2013_EU-SILC_V01_M_V01_A_GMD,Data,Harmonized,NOR_2013_EU-SILC_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2013,EU-SILC,NOR\NOR_2013_EU-SILC\NOR_2013_EU-SILC_V01_M_V04_A_GMD\NOR_2013_EU-SILC_V01_M_V04_A_GMD_BIN.dta,dta,3,NOR,NOR_2013_EU-SILC,NOR_2013_EU-SILC_V01_M_V04_A_GMD,Data,Harmonized,NOR_2013_EU-SILC_V01_M_V04_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2013,EU-SILC,NOR\NOR_2013_EU-SILC\NOR_2013_EU-SILC_V01_M_V05_A_GMD\NOR_2013_EU-SILC_V01_M_V05_A_GMD_GPWG.dta,dta,3,NOR,NOR_2013_EU-SILC,NOR_2013_EU-SILC_V01_M_V05_A_GMD,Data,Harmonized,NOR_2013_EU-SILC_V01_M_V05_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2010,EU-SILC,NOR\NOR_2010_EU-SILC\NOR_2010_EU-SILC_V01_M_V08_A_GMD\NOR_2010_EU-SILC_V01_M_V08_A_GMD_ALL.dta,dta,3,NOR,NOR_2010_EU-SILC,NOR_2010_EU-SILC_V01_M_V08_A_GMD,Data,Harmonized,NOR_2010_EU-SILC_V01_M_V08_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2010,EU-SILC,NOR\NOR_2010_EU-SILC\NOR_2010_EU-SILC_V01_M_V07_A_GMD\NOR_2010_EU-SILC_V01_M_V07_A_GMD_BIN.dta,dta,3,NOR,NOR_2010_EU-SILC,NOR_2010_EU-SILC_V01_M_V07_A_GMD,Data,Harmonized,NOR_2010_EU-SILC_V01_M_V07_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2010,EU-SILC,NOR\NOR_2010_EU-SILC\NOR_2010_EU-SILC_V01_M_V06_A_GMD\NOR_2010_EU-SILC_V01_M_V06_A_GMD_ALL.dta,dta,3,NOR,NOR_2010_EU-SILC,NOR_2010_EU-SILC_V01_M_V06_A_GMD,Data,Harmonized,NOR_2010_EU-SILC_V01_M_V06_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2010,EU-SILC,NOR\NOR_2010_EU-SILC\NOR_2010_EU-SILC_V01_M_V05_A_GMD\NOR_2010_EU-SILC_V01_M_V05_A_GMD_GPWG.dta,dta,3,NOR,NOR_2010_EU-SILC,NOR_2010_EU-SILC_V01_M_V05_A_GMD,Data,Harmonized,NOR_2010_EU-SILC_V01_M_V05_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2018,EU-SILC,NOR\NOR_2018_EU-SILC\NOR_2018_EU-SILC_V01_M_V01_A_GMD\NOR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.dta,dta,3,NOR,NOR_2018_EU-SILC,NOR_2018_EU-SILC_V01_M_V01_A_GMD,Data,Harmonized,NOR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2006,EU-SILC,NOR\NOR_2006_EU-SILC\NOR_2006_EU-SILC_V01_M_V04_A_GMD\NOR_2006_EU-SILC_V01_M_V04_A_GMD_ALL.dta,dta,3,NOR,NOR_2006_EU-SILC,NOR_2006_EU-SILC_V01_M_V04_A_GMD,Data,Harmonized,NOR_2006_EU-SILC_V01_M_V04_A_GMD_ALL.dta,4,7,Harmonized
GMD,NOR,2011,EU-SILC,NOR\NOR_2011_EU-SILC\NOR_2011_EU-SILC_V01_M_V04_A_GMD\NOR_2011_EU-SILC_V01_M_V04_A_GMD_GPWG.dta,dta,3,NOR,NOR_2011_EU-SILC,NOR_2011_EU-SILC_V01_M_V04_A_GMD,Data,Harmonized,NOR_2011_EU-SILC_V01_M_V04_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2011,EU-SILC,NOR\NOR_2011_EU-SILC\NOR_2011_EU-SILC_V01_M_V05_A_GMD\NOR_2011_EU-SILC_V01_M_V05_A_GMD_GPWG.dta,dta,3,NOR,NOR_2011_EU-SILC,NOR_2011_EU-SILC_V01_M_V05_A_GMD,Data,Harmonized,NOR_2011_EU-SILC_V01_M_V05_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2011,EU-SILC,NOR\NOR_2011_EU-SILC\NOR_2011_EU-SILC_V01_M_V06_A_GMD\NOR_2011_EU-SILC_V01_M_V06_A_GMD_GPWG.dta,dta,3,NOR,NOR_2011_EU-SILC,NOR_2011_EU-SILC_V01_M_V06_A_GMD,Data,Harmonized,NOR_2011_EU-SILC_V01_M_V06_A_GMD_GPWG.dta,4,7,Harmonized
GMD,NOR,2015,EU-SILC,NOR\NOR_2015_EU-SILC\NOR_2015_EU-SILC_V01_M_V03_A_GMD\NOR_2015_EU-SILC_V01_M_V03_A_GMD_BIN.dta,dta,3,NOR,NOR_2015_EU-SILC,NOR_2015_EU-SILC_V01_M_V03_A_GMD,Data,Harmonized,NOR_2015_EU-SILC_V01_M_V03_A_GMD_BIN.dta,4,7,Harmonized
GMD,NOR,2015,EU-SILC,NOR\NOR_2015_EU-SILC\NOR_2015_EU-SILC_V01_M_V04_A_GMD\NOR_2015_EU-SILC_V01_M_V04_A_GMD_GPWG.dta,dta,3,NOR,NOR_2015_EU-SILC,NOR_2015_EU-SILC_V01_M_V04_A_GMD,Data,Harmonized,NOR_2015_EU-SILC_V01_M_V04_A_GMD_GPWG.dta,4,7,Harmonized
GMD,SSD,2009,NBHS,SSD\SSD_2009_NBHS\SSD_2009_NBHS_V01_M_V01_A_GMD\SSD_2009_NBHS_V01_M_V01_A_GMD_GPWG.dta,dta,3,SSD,SSD_2009_NBHS,SSD_2009_NBHS_V01_M_V01_A_GMD,Data,Harmonized,SSD_2009_NBHS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,SSD,2009,NBHS,SSD\SSD_2009_NBHS\SSD_2009_NBHS_V01_M_V02_A_GMD\SSD_2009_NBHS_V01_M_V02_A_GMD_GPWG.dta,dta,3,SSD,SSD_2009_NBHS,SSD_2009_NBHS_V01_M_V02_A_GMD,Data,Harmonized,SSD_2009_NBHS_V01_M_V02_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2005,HBS,RUS\RUS_2005_HBS\RUS_2005_HBS_V01_M_V01_A_GMD\RUS_2005_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2005_HBS,RUS_2005_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2005_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2005,HBS,RUS\RUS_2005_HBS\RUS_2005_HBS_V02_M_V01_A_GMD\RUS_2005_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2005_HBS,RUS_2005_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2005_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2003,HBS,RUS\RUS_2003_HBS\RUS_2003_HBS_V02_M_V01_A_GMD\RUS_2003_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2003_HBS,RUS_2003_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2003_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2003,HBS,RUS\RUS_2003_HBS\RUS_2003_HBS_V01_M_V01_A_GMD\RUS_2003_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2003_HBS,RUS_2003_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2003_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2006,HBS,RUS\RUS_2006_HBS\RUS_2006_HBS_V02_M_V01_A_GMD\RUS_2006_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2006_HBS,RUS_2006_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2006_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2006,HBS,RUS\RUS_2006_HBS\RUS_2006_HBS_V01_M_V01_A_GMD\RUS_2006_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2006_HBS,RUS_2006_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2006_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2011,HBS,RUS\RUS_2011_HBS\RUS_2011_HBS_V01_M_V01_A_GMD\RUS_2011_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2011_HBS,RUS_2011_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2011_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2011,HBS,RUS\RUS_2011_HBS\RUS_2011_HBS_V02_M_V01_A_GMD\RUS_2011_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2011_HBS,RUS_2011_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2011_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2011,HBS,RUS\RUS_2011_HBS\RUS_2011_HBS_V01_M_V02_A_GMD\RUS_2011_HBS_V01_M_V02_A_GMD_GPWG.dta,dta,3,RUS,RUS_2011_HBS,RUS_2011_HBS_V01_M_V02_A_GMD,Data,Harmonized,RUS_2011_HBS_V01_M_V02_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2000,HBS,RUS\RUS_2000_HBS\RUS_2000_HBS_V01_M_V01_A_GMD\RUS_2000_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2000_HBS,RUS_2000_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2000_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2008,HBS,RUS\RUS_2008_HBS\RUS_2008_HBS_V02_M_V01_A_GMD\RUS_2008_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2008_HBS,RUS_2008_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2008_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2008,HBS,RUS\RUS_2008_HBS\RUS_2008_HBS_V01_M_V01_A_GMD\RUS_2008_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2008_HBS,RUS_2008_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2008_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2015,HBS,RUS\RUS_2015_HBS\RUS_2015_HBS_V01_M_V01_A_GMD\RUS_2015_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2015_HBS,RUS_2015_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2015_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2015,HBS,RUS\RUS_2015_HBS\RUS_2015_HBS_V01_M_V03_A_GMD\RUS_2015_HBS_V01_M_V03_A_GMD_ALL.dta,dta,3,RUS,RUS_2015_HBS,RUS_2015_HBS_V01_M_V03_A_GMD,Data,Harmonized,RUS_2015_HBS_V01_M_V03_A_GMD_ALL.dta,4,7,Harmonized
GMD,RUS,2015,HBS,RUS\RUS_2015_HBS\RUS_2015_HBS_V01_M_V02_A_GMD\RUS_2015_HBS_V01_M_V02_A_GMD_ALL.dta,dta,3,RUS,RUS_2015_HBS,RUS_2015_HBS_V01_M_V02_A_GMD,Data,Harmonized,RUS_2015_HBS_V01_M_V02_A_GMD_ALL.dta,4,7,Harmonized
GMD,RUS,2002,HBS,RUS\RUS_2002_HBS\RUS_2002_HBS_V01_M_V01_A_GMD\RUS_2002_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2002_HBS,RUS_2002_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2002_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,1999,HBS,RUS\RUS_1999_HBS\RUS_1999_HBS_V01_M_V01_A_GMD\RUS_1999_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_1999_HBS,RUS_1999_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_1999_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,1997,HBS,RUS\RUS_1997_HBS\RUS_1997_HBS_V01_M_V01_A_GMD\RUS_1997_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_1997_HBS,RUS_1997_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_1997_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2007,HBS,RUS\RUS_2007_HBS\RUS_2007_HBS_V02_M_V02_A_GMD\RUS_2007_HBS_V02_M_V02_A_GMD_GPWG.dta,dta,3,RUS,RUS_2007_HBS,RUS_2007_HBS_V02_M_V02_A_GMD,Data,Harmonized,RUS_2007_HBS_V02_M_V02_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2007,HBS,RUS\RUS_2007_HBS\RUS_2007_HBS_V01_M_V02_A_GMD\RUS_2007_HBS_V01_M_V02_A_GMD_L.dta,dta,3,RUS,RUS_2007_HBS,RUS_2007_HBS_V01_M_V02_A_GMD,Data,Harmonized,RUS_2007_HBS_V01_M_V02_A_GMD_L.dta,4,7,Harmonized
GMD,RUS,2007,HBS,RUS\RUS_2007_HBS\RUS_2007_HBS_V02_M_V01_A_GMD\RUS_2007_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2007_HBS,RUS_2007_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2007_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2007,HBS,RUS\RUS_2007_HBS\RUS_2007_HBS_V01_M_V01_A_GMD\RUS_2007_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2007_HBS,RUS_2007_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2007_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2014,HBS,RUS\RUS_2014_HBS\RUS_2014_HBS_V01_M_V01_A_GMD\RUS_2014_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2014_HBS,RUS_2014_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2014_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2016,HBS,RUS\RUS_2016_HBS\RUS_2016_HBS_V01_M_V01_A_GMD\RUS_2016_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2016_HBS,RUS_2016_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2016_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,1998,HBS,RUS\RUS_1998_HBS\RUS_1998_HBS_V01_M_V01_A_GMD\RUS_1998_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_1998_HBS,RUS_1998_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_1998_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2017,HBS,RUS\RUS_2017_HBS\RUS_2017_HBS_V01_M_V01_A_GMD\RUS_2017_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2017_HBS,RUS_2017_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2017_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2010,HBS,RUS\RUS_2010_HBS\RUS_2010_HBS_V01_M_V01_A_GMD\RUS_2010_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2010_HBS,RUS_2010_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2010_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2010,HBS,RUS\RUS_2010_HBS\RUS_2010_HBS_V02_M_V01_A_GMD\RUS_2010_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2010_HBS,RUS_2010_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2010_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2010,HBS,RUS\RUS_2010_HBS\RUS_2010_HBS_V01_M_V02_A_GMD\RUS_2010_HBS_V01_M_V02_A_GMD_GPWG.dta,dta,3,RUS,RUS_2010_HBS,RUS_2010_HBS_V01_M_V02_A_GMD,Data,Harmonized,RUS_2010_HBS_V01_M_V02_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2001,HBS,RUS\RUS_2001_HBS\RUS_2001_HBS_V01_M_V01_A_GMD\RUS_2001_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2001_HBS,RUS_2001_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2001_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2012,HBS,RUS\RUS_2012_HBS\RUS_2012_HBS_V02_M_V01_A_GMD\RUS_2012_HBS_V02_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2012_HBS,RUS_2012_HBS_V02_M_V01_A_GMD,Data,Harmonized,RUS_2012_HBS_V02_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2012,HBS,RUS\RUS_2012_HBS\RUS_2012_HBS_V01_M_V03_A_GMD\RUS_2012_HBS_V01_M_V03_A_GMD_GPWG.dta,dta,3,RUS,RUS_2012_HBS,RUS_2012_HBS_V01_M_V03_A_GMD,Data,Harmonized,RUS_2012_HBS_V01_M_V03_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2012,HBS,RUS\RUS_2012_HBS\RUS_2012_HBS_V01_M_V01_A_GMD\RUS_2012_HBS_V01_M_V01_A_GMD_GPWG.dta,dta,3,RUS,RUS_2012_HBS,RUS_2012_HBS_V01_M_V01_A_GMD,Data,Harmonized,RUS_2012_HBS_V01_M_V01_A_GMD_GPWG.dta,4,7,Harmonized
GMD,RUS,2012,HBS,RUS\RUS_2012_HBS\RUS_2012_HBS_V01_M_V02_A_GMD\RUS_2012_HBS_V01_M_V02_A_GMD_GPWG.dta,dta,3,RUS,RUS_2012_HBS,RUS_2012_HBS_V01_M_V02_A_GMD,Data,Harmonized,RUS_2012_HBS_V01_M_V02_A_GMD_GPWG.dta,4,7,Harmonized
